class,cap-shape,cap-surface,cap-color,gill-spacing,gill-color,stalk-shape,stalk-root
p,f,f,g,c,g,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,p,e,b
p,f,f,g,c,p,e,b
p,x,s,w,c,w,t,b
e,f,y,g,c,n,t,b
p,f,y,g,c,p,e,b
p,f,f,g,c,g,e,b
e,f,y,e,c,n,t,b
p,x,y,y,c,h,e,b
p,x,y,y,c,g,e,b
p,x,y,y,c,h,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,g,e,b
p,f,y,g,c,p,e,b
p,x,f,g,c,p,e,b
p,f,y,y,c,p,e,b
p,x,y,g,c,h,e,b
p,x,y,y,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,y,c,h,e,b
p,x,y,g,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,p,e,b
p,x,f,g,c,g,e,b
p,f,f,y,c,g,e,b
p,f,f,y,c,h,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,h,e,b
p,f,f,g,c,h,e,b
p,f,y,g,c,p,e,b
p,f,f,g,c,h,e,b
p,f,f,y,c,h,e,b
p,f,y,y,c,h,e,b
p,f,f,g,c,g,e,b
p,f,y,g,c,g,e,b
p,f,f,y,c,g,e,b
e,f,f,e,c,u,t,b
p,f,s,b,c,h,t,b
p,f,y,g,c,g,e,b
p,f,f,g,c,h,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,p,e,b
p,f,y,y,c,h,e,b
e,f,y,n,c,u,t,b
p,f,y,y,c,h,e,b
p,x,y,y,c,p,e,b
p,x,f,y,c,p,e,b
p,x,y,y,c,h,e,b
p,f,y,g,c,g,e,b
e,f,f,e,c,n,t,b
p,f,f,y,c,p,e,b
p,f,f,y,c,p,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,p,e,b
p,f,f,y,c,p,e,b
p,x,y,y,c,h,e,b
p,f,f,y,c,g,e,b
p,f,f,y,c,g,e,b
p,f,y,g,c,p,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,h,e,b
p,f,f,g,c,g,e,b
p,x,s,g,c,p,e,b
p,x,y,y,c,g,e,b
p,f,s,g,c,h,t,b
p,x,y,g,c,p,e,b
p,x,y,y,c,p,e,b
p,x,y,y,c,h,e,b
e,f,y,g,c,u,t,b
p,f,f,g,c,g,e,b
p,f,y,y,c,h,e,b
p,f,y,g,c,h,e,b
p,x,y,y,c,h,e,b
p,x,y,g,c,p,e,b
p,x,f,y,c,p,e,b
e,f,y,n,c,n,t,b
p,x,y,g,c,g,e,b
p,f,f,y,c,g,e,b
p,x,y,g,c,p,e,b
p,x,y,y,c,p,e,b
p,f,f,g,c,g,e,b
p,f,f,g,c,h,e,b
p,x,y,y,c,h,e,b
p,x,y,y,c,p,e,b
p,f,y,g,c,p,e,b
p,x,y,g,c,g,e,b
p,f,y,y,c,h,e,b
p,f,y,g,c,g,e,b
p,f,f,g,c,h,e,b
p,f,y,y,c,h,e,b
p,x,f,y,c,g,e,b
p,x,s,w,c,p,t,b
p,x,y,y,c,g,e,b
p,f,f,y,c,g,e,b
p,x,f,y,c,p,e,b
p,x,y,y,c,g,e,b
p,f,y,y,c,h,e,b
p,x,y,y,c,h,e,b
p,x,y,y,c,p,e,b
p,f,y,g,c,p,e,b
p,f,f,y,c,h,e,b
p,f,f,g,c,h,e,b
e,f,y,n,c,p,t,b
p,x,y,y,c,h,e,b
p,x,y,g,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,g,e,b
p,x,y,y,c,g,e,b
p,f,f,g,c,g,e,b
p,x,y,g,c,p,e,b
p,x,y,y,c,p,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,g,e,b
e,f,f,c,w,w,e,b
p,f,y,g,c,h,e,b
p,x,y,g,c,p,e,b
p,f,f,y,c,h,e,b
p,x,s,g,c,p,t,b
p,x,s,g,w,u,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,g,e,b
p,x,y,y,c,p,e,b
p,x,y,y,c,p,e,b
p,x,y,g,c,p,e,b
p,f,y,g,c,g,e,b
p,f,y,g,c,h,e,b
p,f,f,y,c,g,e,b
p,x,f,y,c,p,e,b
p,f,f,y,c,p,e,b
p,f,f,g,c,p,e,b
p,f,f,y,c,h,e,b
p,f,y,y,c,h,e,b
p,f,f,y,c,h,e,b
p,f,f,y,c,h,e,b
p,x,y,g,c,h,e,b
p,x,y,g,c,p,e,b
p,x,y,g,c,g,e,b
p,f,f,g,c,g,e,b
p,x,f,y,c,g,e,b
p,x,y,g,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,p,e,b
p,f,f,y,c,g,e,b
p,x,y,y,c,g,e,b
p,x,f,y,c,h,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,g,e,b
p,f,f,y,c,h,e,b
p,x,f,y,c,p,e,b
p,f,y,y,c,h,e,b
p,x,y,y,c,g,e,b
p,x,y,g,c,g,e,b
p,f,f,g,c,p,e,b
p,f,y,g,c,h,e,b
p,f,f,g,c,h,e,b
p,f,y,g,c,p,e,b
p,x,f,y,c,g,e,b
p,f,f,y,c,h,e,b
p,f,f,g,c,p,e,b
p,f,y,y,c,h,e,b
p,f,y,y,c,h,e,b
p,f,f,g,c,h,e,b
p,f,s,b,c,w,t,b
p,f,s,w,c,g,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,p,e,b
p,f,y,g,c,g,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,g,e,b
p,x,f,y,c,g,e,b
e,f,f,g,c,u,t,b
p,x,y,g,c,h,e,b
p,f,f,y,c,p,e,b
p,x,y,y,c,p,e,b
p,f,y,g,c,p,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,p,e,b
p,x,y,y,c,g,e,b
p,f,f,y,c,h,e,b
p,x,y,g,c,g,e,b
p,f,y,g,c,p,e,b
p,f,y,g,c,g,e,b
p,x,f,y,c,g,e,b
e,f,f,e,c,w,t,b
p,x,y,y,c,h,e,b
p,f,f,g,c,g,e,b
p,x,y,g,c,g,e,b
p,f,y,g,c,g,e,b
p,f,f,g,c,p,e,b
p,f,f,g,c,p,e,b
p,f,f,g,c,p,e,b
p,f,y,g,c,h,e,b
p,f,f,y,c,h,e,b
p,x,f,y,c,h,e,b
p,x,y,g,c,p,e,b
p,x,y,g,c,p,e,b
p,x,f,w,c,g,e,b
p,f,f,g,c,p,e,b
p,x,f,y,c,h,e,b
p,f,y,g,c,p,e,b
p,x,f,y,c,p,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,g,e,b
p,f,f,y,c,g,e,b
p,x,y,g,c,g,e,b
p,f,y,y,c,p,e,b
p,f,f,y,c,h,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,g,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,g,e,b
p,x,f,y,c,p,e,b
p,f,y,g,c,h,e,b
p,f,f,g,c,p,e,b
p,f,f,y,c,g,e,b
p,f,f,g,c,p,e,b
p,f,f,g,c,h,e,b
p,f,f,y,c,g,e,b
p,x,y,y,c,g,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,h,e,b
p,x,y,y,c,h,e,b
p,x,y,y,c,g,e,b
p,x,f,y,c,h,e,b
p,x,y,y,c,h,e,b
p,f,y,g,c,p,e,b
p,x,y,y,c,p,e,b
p,f,y,g,c,p,e,b
p,f,y,g,c,p,e,b
p,f,f,g,c,p,e,b
p,x,f,y,c,p,e,b
p,f,f,y,c,p,e,b
p,f,f,y,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,g,c,h,e,b
p,f,f,g,c,g,e,b
p,f,y,g,c,g,e,b
p,f,f,g,c,h,e,b
p,f,y,g,c,g,e,b
p,x,f,g,c,u,e,b
p,f,s,b,c,w,t,b
e,f,f,e,c,w,t,b
p,x,y,y,c,g,e,b
p,x,y,g,c,p,e,b
p,f,y,g,c,g,e,b
e,f,f,g,c,u,t,b
p,x,y,y,c,p,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,p,e,b
p,x,f,y,c,h,e,b
p,x,f,y,c,h,e,b
p,x,y,g,c,h,e,b
p,f,s,w,c,w,t,b
p,x,y,g,c,p,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,g,e,b
p,x,y,g,c,p,e,b
p,x,f,y,c,p,e,b
p,f,f,y,c,h,e,b
p,f,y,g,c,p,e,b
p,x,y,y,c,h,e,b
p,f,f,g,c,g,e,b
e,f,y,n,c,n,t,b
p,x,f,y,c,h,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,p,e,b
p,x,f,y,c,h,e,b
p,x,y,y,c,g,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,g,e,b
p,x,s,w,c,h,t,b
p,x,y,y,c,p,e,b
p,x,y,g,c,p,e,b
p,x,f,y,c,p,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,g,e,b
p,f,f,g,c,h,e,b
p,f,f,y,c,p,e,b
p,x,y,g,c,h,e,b
p,f,y,g,c,g,e,b
p,f,f,g,c,h,e,b
p,x,y,y,c,g,e,b
p,x,y,g,c,g,e,b
p,f,f,y,c,g,e,b
p,x,f,y,c,p,e,b
p,f,y,g,c,g,e,b
p,f,y,y,c,g,e,b
p,x,y,g,c,p,e,b
p,x,y,g,c,g,e,b
p,f,f,y,c,g,e,b
p,f,f,g,c,p,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,p,e,b
p,f,y,g,c,h,e,b
p,x,y,g,c,p,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,h,e,b
p,f,f,g,c,p,e,b
p,x,y,y,c,g,e,b
p,x,f,y,c,p,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,h,e,b
e,f,y,n,c,n,t,b
p,f,f,g,c,h,e,b
p,x,y,y,c,h,e,b
p,x,s,g,c,h,t,b
p,f,y,y,c,h,e,b
p,x,y,y,c,p,e,b
p,x,f,w,c,g,e,b
p,x,f,y,c,g,e,b
p,f,s,b,c,h,t,b
p,x,y,y,c,h,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,g,e,b
p,f,s,p,c,w,e,b
p,f,s,b,c,p,t,b
p,x,y,g,c,g,e,b
p,x,y,g,c,h,e,b
p,x,y,g,c,p,e,b
p,f,f,g,c,g,e,b
p,f,f,g,c,g,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,h,e,b
p,x,f,y,c,g,e,b
e,f,f,e,c,w,t,b
p,f,f,y,c,g,e,b
p,x,f,y,c,g,e,b
p,x,y,g,c,g,e,b
p,x,f,y,c,p,e,b
p,f,f,g,c,p,e,b
p,x,y,g,c,g,e,b
p,x,y,g,c,h,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,h,e,b
p,f,y,g,c,g,e,b
p,f,y,g,c,h,e,b
e,f,y,n,c,n,t,b
p,x,y,y,c,g,e,b
e,f,f,e,c,w,t,b
p,x,f,y,c,h,e,b
p,x,y,g,c,h,e,b
p,f,y,g,c,h,e,b
p,x,f,y,c,p,e,b
p,f,f,g,c,h,e,b
p,f,f,g,c,p,e,b
p,f,y,g,c,p,e,b
p,f,y,g,c,g,e,b
p,x,f,y,c,g,e,b
p,x,y,y,c,h,e,b
p,f,f,y,c,g,e,b
p,x,y,g,c,g,e,b
p,f,f,y,c,g,e,b
p,f,y,g,c,g,e,b
p,x,f,p,w,p,e,b
p,f,f,y,c,g,e,b
p,x,y,g,c,h,e,b
p,x,y,y,c,p,e,b
p,x,y,g,c,h,e,b
p,f,y,y,c,h,e,b
p,x,y,g,c,g,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,g,e,b
p,f,y,g,c,p,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,h,e,b
p,x,y,g,c,g,e,b
p,x,y,y,c,p,e,b
p,x,y,g,c,g,e,b
p,x,y,g,c,g,e,b
p,x,f,y,c,g,e,b
p,x,y,g,c,p,e,b
p,f,f,g,c,g,e,b
p,f,f,g,c,p,e,b
p,x,y,g,c,h,e,b
p,x,f,y,c,h,e,b
p,x,y,g,c,g,e,b
p,f,f,g,c,p,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,h,e,b
p,f,y,g,c,p,e,b
p,f,f,g,c,p,e,b
p,f,f,y,c,p,e,b
p,x,s,p,w,g,e,b
p,x,f,y,c,h,e,b
p,f,f,g,c,g,e,b
p,x,f,y,c,p,e,b
e,f,f,e,c,p,t,b
p,x,y,y,c,g,e,b
p,x,f,y,c,p,e,b
p,f,y,g,c,h,e,b
p,f,f,y,c,p,e,b
e,f,y,n,c,n,t,b
p,x,y,y,c,h,e,b
p,f,f,g,c,h,e,b
p,x,y,y,c,h,e,b
p,f,f,y,c,h,e,b
p,f,y,y,c,h,e,b
p,f,y,g,c,h,e,b
p,f,f,g,c,h,e,b
p,x,y,y,c,p,e,b
p,f,y,g,c,g,e,b
p,x,y,y,c,g,e,b
e,f,f,g,c,u,t,b
p,x,s,g,c,h,t,b
p,f,s,g,c,p,t,b
p,f,y,g,c,g,e,b
p,f,y,y,c,g,e,b
p,f,y,g,c,p,e,b
p,f,y,g,c,p,e,b
p,x,f,y,c,h,e,b
p,f,f,g,c,g,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,p,e,b
p,f,y,g,c,p,e,b
p,f,f,g,c,g,e,b
p,f,f,y,c,h,e,b
p,f,f,g,c,h,e,b
p,f,f,g,c,g,e,b
p,f,s,w,c,w,t,b
p,f,f,y,c,g,e,b
p,x,y,g,c,h,e,b
p,x,f,y,c,h,e,b
p,f,y,y,c,g,e,b
p,f,y,y,c,p,e,b
p,x,s,g,c,p,t,b
p,f,y,y,c,h,e,b
p,f,f,y,c,p,e,b
p,f,f,y,c,p,e,b
p,f,f,y,c,g,e,b
e,k,y,n,w,w,e,b
p,x,s,w,c,p,e,b
p,x,f,y,c,g,e,b
p,x,f,y,c,g,e,b
p,x,f,y,c,g,e,b
p,f,y,y,c,p,e,b
p,b,s,b,c,g,e,b
p,x,s,w,c,h,t,b
e,f,y,e,c,n,t,b
p,b,s,w,c,g,e,b
p,x,s,w,c,p,t,b
p,x,y,y,c,h,e,b
p,f,s,b,c,h,t,b
p,f,y,g,c,h,e,b
p,x,y,y,c,h,e,b
p,x,y,g,c,p,e,b
p,x,f,y,c,g,e,b
p,x,y,y,c,h,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,g,e,b
p,x,y,g,c,g,e,b
p,f,f,g,c,p,e,b
p,x,y,y,c,g,e,b
e,f,f,g,c,u,t,b
p,f,f,y,c,p,e,b
p,f,y,g,c,h,e,b
p,x,s,g,c,p,t,b
p,f,f,g,c,p,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,p,e,b
p,f,f,g,c,h,e,b
e,f,y,e,c,p,t,b
p,f,y,g,c,g,e,b
p,x,y,y,c,h,e,b
p,f,f,g,c,p,e,b
e,f,f,e,c,n,t,b
p,x,y,y,c,h,e,b
p,f,f,y,c,p,e,b
p,f,f,g,c,p,e,b
p,f,y,y,c,g,e,b
p,x,y,g,c,h,e,b
p,b,y,w,c,w,e,b
p,f,f,y,c,p,e,b
p,f,f,g,c,g,e,b
p,x,y,y,c,g,e,b
p,f,y,y,c,g,e,b
p,x,s,w,c,h,t,b
p,f,y,g,c,h,e,b
p,x,y,g,c,h,e,b
p,x,f,y,c,p,e,b
p,f,s,b,c,w,t,b
p,x,f,g,c,g,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,p,e,b
p,f,y,y,c,h,e,b
p,x,f,y,c,h,e,b
p,f,y,y,c,h,e,b
p,f,y,y,c,p,e,b
p,x,y,g,c,h,e,b
p,x,y,y,c,g,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,g,e,b
p,x,y,y,c,g,e,b
p,f,f,y,c,h,e,b
p,f,f,y,c,h,e,b
p,x,y,y,c,h,e,b
p,f,s,g,c,p,t,b
p,f,f,y,c,p,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,p,e,b
p,x,s,g,c,h,t,b
p,f,y,g,c,p,e,b
p,f,f,g,c,h,e,b
p,x,s,w,c,n,e,b
p,f,y,g,c,p,e,b
e,f,y,e,c,u,t,b
p,x,f,y,c,g,e,b
p,x,y,y,c,p,e,b
p,f,f,y,c,h,e,b
p,f,f,y,c,g,e,b
p,x,y,y,c,g,e,b
e,x,f,n,w,w,e,b
p,x,y,g,c,g,e,b
p,x,f,y,c,g,e,b
p,f,s,g,c,h,t,b
p,x,y,y,c,g,e,b
p,f,y,g,c,p,e,b
p,x,y,g,c,p,e,b
p,f,f,y,c,g,e,b
p,x,f,g,c,g,e,b
p,f,y,g,c,h,e,b
p,x,f,y,c,g,e,b
p,f,y,y,c,h,e,b
p,x,y,g,c,g,e,b
p,x,f,y,c,h,e,b
p,x,y,g,c,h,e,b
p,f,s,b,c,w,t,b
p,f,s,w,c,w,t,b
p,f,y,g,c,g,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,h,e,b
p,f,y,y,c,g,e,b
p,f,f,y,c,p,e,b
p,x,s,b,c,h,t,b
p,f,f,g,c,g,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,p,e,b
p,f,y,y,c,h,e,b
p,f,s,g,c,p,t,b
p,f,y,p,c,g,e,b
p,f,y,g,c,p,e,b
p,x,y,y,c,h,e,b
p,f,f,g,c,g,e,b
p,f,f,g,c,p,e,b
p,x,f,y,c,p,e,b
p,f,f,g,c,p,e,b
p,f,y,g,c,h,e,b
p,f,y,y,c,h,e,b
p,f,f,y,c,p,e,b
p,f,y,y,c,p,e,b
p,x,y,y,c,p,e,b
p,x,y,y,c,h,e,b
p,f,y,g,c,g,e,b
p,f,f,g,c,g,e,b
p,x,y,y,c,g,e,b
p,x,y,y,c,g,e,b
p,f,f,g,c,g,e,b
p,x,y,y,c,p,e,b
p,x,y,y,c,p,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,g,e,b
p,x,f,y,c,p,e,b
p,x,y,g,c,h,e,b
p,f,f,g,c,h,e,b
p,f,y,y,c,h,e,b
p,f,f,g,c,g,e,b
p,x,y,g,c,g,e,b
p,f,f,y,c,g,e,b
p,b,s,b,c,w,e,b
p,f,f,y,c,p,e,b
p,f,y,g,c,h,e,b
p,x,f,y,c,g,e,b
p,f,y,y,c,g,e,b
p,f,f,y,c,h,e,b
p,x,y,y,c,h,e,b
p,f,f,g,c,g,e,b
p,x,y,y,c,g,e,b
p,x,y,y,c,p,e,b
p,f,y,g,c,g,e,b
p,f,y,y,c,p,e,b
p,x,y,g,c,p,e,b
p,x,f,y,c,h,e,b
p,f,f,y,c,p,e,b
p,f,s,w,c,h,t,b
p,x,s,g,c,p,e,b
p,f,y,y,c,g,e,b
p,x,f,y,c,g,e,b
p,f,y,g,c,g,e,b
p,x,f,y,c,g,e,b
p,x,f,y,c,h,e,b
p,x,s,g,c,p,t,b
p,f,y,g,c,g,e,b
p,f,f,y,c,h,e,b
p,f,f,y,c,g,e,b
p,x,y,g,c,p,e,b
p,x,y,g,c,g,e,b
p,x,y,g,c,h,e,b
p,x,f,g,c,p,e,b
p,x,y,y,c,g,e,b
p,f,f,g,c,h,e,b
p,f,f,y,c,p,e,b
p,x,y,g,c,h,e,b
p,f,f,y,c,g,e,b
p,x,f,y,c,h,e,b
p,x,y,y,c,g,e,b
p,f,s,b,c,w,t,b
p,f,f,g,c,h,e,b
p,f,y,y,c,h,e,b
p,x,f,y,c,h,e,b
p,f,f,g,c,p,e,b
p,x,y,y,c,g,e,b
p,x,y,g,c,p,e,b
p,x,y,g,c,p,e,b
p,f,f,y,c,g,e,b
p,x,y,g,c,h,e,b
p,f,y,g,c,g,e,b
p,x,s,b,c,w,t,b
p,f,y,y,c,h,e,b
p,x,s,w,c,p,t,b
p,x,f,y,c,p,e,b
p,x,y,g,c,p,e,b
p,x,s,w,c,p,t,b
p,f,s,b,c,p,t,b
p,x,s,w,c,h,t,b
p,f,f,y,c,p,e,b
p,f,y,g,c,g,e,b
p,x,f,y,c,h,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,p,e,b
p,f,f,g,c,h,e,b
p,x,y,g,c,h,e,b
p,f,f,g,c,h,e,b
p,f,f,y,c,h,e,b
p,f,f,y,c,h,e,b
e,f,f,e,c,n,t,b
p,x,y,y,c,p,e,b
p,f,y,y,c,g,e,b
p,f,f,g,c,g,e,b
p,x,y,y,c,h,e,b
p,x,f,y,c,g,e,b
p,f,f,y,c,h,e,b
e,k,f,c,w,w,e,b
p,f,f,g,c,h,e,b
p,f,y,y,c,h,e,b
p,x,y,g,c,g,e,b
p,x,y,g,c,p,e,b
p,f,f,y,c,h,e,b
p,f,y,y,c,h,e,b
p,x,f,y,c,p,e,b
p,f,f,y,c,p,e,b
p,x,y,y,c,g,e,b
p,b,y,p,c,w,e,b
p,x,y,y,c,g,e,b
p,x,f,y,c,p,e,b
p,f,y,y,c,p,e,b
p,x,s,w,c,p,t,b
p,f,g,w,w,w,e,b
p,x,s,g,c,p,t,b
e,f,y,c,w,w,e,b
p,x,y,g,c,p,e,b
p,f,y,y,c,g,e,b
p,f,y,y,c,p,e,b
p,x,s,b,c,w,t,b
p,x,s,g,c,h,t,b
e,k,y,c,w,w,e,b
p,x,s,w,c,w,t,b
p,x,s,w,c,h,t,b
p,f,s,b,c,w,t,b
p,f,s,b,c,p,t,b
e,k,y,c,w,w,e,b
p,x,y,g,c,g,e,b
p,f,s,w,c,h,t,b
p,f,s,g,c,w,t,b
p,c,g,w,w,w,e,b
p,x,s,g,c,p,t,b
p,b,g,w,w,w,e,b
p,x,s,b,c,p,t,b
p,f,s,w,c,h,t,b
p,f,s,w,c,w,t,b
p,f,s,b,c,w,e,b
p,f,y,y,c,p,e,b
p,x,y,g,c,p,e,b
p,f,s,b,c,r,e,b
p,f,f,g,c,p,e,b
p,x,f,y,c,g,e,b
e,f,f,n,w,w,e,b
p,f,y,y,c,g,e,b
p,f,y,b,c,r,e,b
p,x,s,b,c,w,t,b
p,x,s,b,c,h,t,b
p,f,y,y,c,h,e,b
p,f,s,g,c,w,t,b
p,x,s,b,c,p,t,b
p,f,s,b,c,w,t,b
p,f,s,w,c,p,t,b
p,x,f,y,c,p,e,b
p,x,y,g,c,p,e,b
p,f,s,b,c,h,t,b
p,f,s,b,c,h,t,b
p,f,y,y,c,h,e,b
p,f,y,y,c,h,e,b
p,b,y,w,c,r,e,b
e,x,y,c,w,w,e,b
p,x,s,b,c,h,t,b
p,x,s,g,c,w,t,b
p,f,y,y,c,g,e,b
p,x,s,b,c,w,t,b
p,x,s,w,c,p,t,b
e,f,y,c,w,w,e,b
p,f,f,y,c,h,e,b
p,x,y,y,c,p,e,b
p,f,y,p,c,w,e,b
p,f,s,g,c,h,t,b
p,x,y,g,c,g,e,b
p,f,s,b,c,h,t,b
p,x,f,y,c,h,e,b
p,f,y,g,c,g,e,b
p,f,f,g,c,g,e,b
p,x,s,b,c,p,t,b
p,x,y,y,c,p,e,b
p,f,f,y,c,h,e,b
p,f,y,y,c,h,e,b
p,x,s,g,c,h,t,b
p,x,y,g,c,g,e,b
p,x,s,g,c,p,t,b
p,x,s,g,c,h,t,b
p,f,y,p,c,w,e,b
p,x,s,w,c,w,t,b
p,f,y,y,c,g,e,b
p,f,s,g,c,p,t,b
p,f,s,b,c,h,t,b
p,x,s,b,c,w,t,b
e,k,f,c,w,w,e,b
p,x,y,y,c,h,e,b
p,f,f,g,c,p,e,b
p,f,y,y,c,p,e,b
p,f,s,g,c,w,t,b
p,k,y,w,w,w,e,b
e,k,f,n,w,w,e,b
p,f,s,w,c,w,t,b
p,f,y,y,c,g,e,b
p,f,y,y,c,p,e,b
p,x,y,y,c,h,e,b
p,x,y,y,c,p,e,b
p,b,y,w,c,w,e,b
p,f,y,y,c,g,e,b
p,x,s,w,c,p,t,b
p,x,s,b,c,w,t,b
p,f,y,y,c,g,e,b
p,x,s,b,c,p,t,b
p,b,y,b,c,w,e,b
p,x,s,w,c,w,t,b
p,f,s,g,c,w,t,b
p,f,s,g,c,p,t,b
p,f,y,y,c,g,e,b
p,f,s,b,c,p,t,b
p,x,s,w,c,h,t,b
p,f,y,g,c,p,e,b
p,f,s,w,c,w,t,b
e,k,f,n,w,w,e,b
p,f,s,w,c,h,t,b
p,x,s,g,c,h,t,b
p,f,s,w,c,w,e,b
p,f,f,y,c,g,e,b
p,f,y,w,w,w,e,b
p,f,s,b,c,p,t,b
p,f,s,g,c,h,t,b
p,f,y,y,c,g,e,b
p,f,s,g,c,w,t,b
p,f,s,b,c,h,t,b
p,f,f,g,c,p,e,b
p,f,y,y,c,g,e,b
p,f,s,g,c,p,t,b
p,f,s,w,c,p,t,b
e,x,f,c,w,w,e,b
p,f,s,g,c,w,t,b
p,f,f,g,c,p,e,b
p,x,f,y,c,g,e,b
p,x,s,g,c,w,t,b
p,x,s,w,c,h,t,b
p,f,y,y,c,p,e,b
p,b,y,w,c,g,e,b
e,x,y,n,w,w,e,b
p,f,y,y,c,g,e,b
p,x,s,b,c,h,t,b
p,x,s,g,c,h,t,b
p,f,s,g,c,w,t,b
p,f,f,g,c,g,e,b
p,x,s,w,c,w,t,b
p,f,y,g,c,p,e,b
p,x,s,w,c,h,t,b
p,f,s,w,c,w,t,b
p,f,s,g,c,h,t,b
e,x,y,c,w,w,e,b
p,x,s,w,c,h,t,b
p,f,y,p,c,r,e,b
p,f,y,y,c,p,e,b
p,f,y,b,c,r,e,b
p,f,y,y,c,h,e,b
e,f,f,n,w,w,e,b
e,x,f,n,w,w,e,b
p,f,s,g,c,p,t,b
p,x,s,b,c,h,t,b
p,f,s,g,c,w,t,b
p,x,s,b,c,h,t,b
p,f,y,y,c,h,e,b
p,f,s,g,c,h,t,b
p,f,y,y,c,h,e,b
p,f,s,w,c,w,t,b
p,x,s,w,c,w,t,b
p,f,y,g,c,p,e,b
p,f,y,y,c,h,e,b
p,f,y,y,c,p,e,b
p,f,s,g,c,h,t,b
p,f,y,y,c,h,e,b
p,f,y,y,c,g,e,b
p,f,s,w,c,h,t,b
p,f,s,p,c,w,e,b
p,f,y,y,c,h,e,b
p,x,s,b,c,h,t,b
p,x,s,w,c,p,t,b
p,x,s,w,c,h,t,b
p,b,y,p,c,r,e,b
p,x,s,b,c,h,t,b
p,x,y,y,c,p,e,b
p,x,s,w,c,p,t,b
p,f,s,b,c,w,t,b
e,x,f,c,w,w,e,b
e,x,y,n,w,w,e,b
p,f,s,g,c,w,t,b
p,f,s,w,c,p,t,b
p,x,s,b,c,p,t,b
p,x,s,w,c,h,t,b
p,x,f,y,c,h,e,b
p,f,y,y,c,p,e,b
p,f,y,y,c,p,e,b
p,f,y,y,c,p,e,b
e,f,y,c,w,w,e,b
p,f,s,w,c,h,t,b
p,b,y,p,c,r,e,b
p,f,y,y,c,g,e,b
p,x,s,b,c,w,t,b
p,f,y,y,c,g,e,b
p,f,s,b,c,p,t,b
p,f,s,b,c,h,t,b
p,f,y,y,c,h,e,b
p,f,y,y,c,g,e,b
p,f,s,w,c,p,t,b
p,f,y,y,c,h,e,b
p,f,y,y,c,g,e,b
p,b,y,b,c,g,e,b
p,f,s,b,c,h,t,b
p,f,s,g,c,w,t,b
p,x,s,b,c,p,t,b
p,x,f,y,c,h,e,b
p,f,s,w,c,w,t,b
p,x,s,g,c,w,t,b
p,f,y,y,c,p,e,b
p,x,s,b,c,w,t,b
e,x,f,c,w,w,e,b
p,x,s,g,c,h,t,b
p,x,f,y,c,h,e,b
p,f,f,g,c,p,e,b
p,f,y,w,c,g,e,b
p,x,y,g,c,h,e,b
p,f,s,g,c,w,t,b
p,x,s,b,c,w,t,b
p,x,s,g,c,h,t,b
p,f,s,w,c,p,t,b
p,x,s,g,c,w,t,b
